playerID,schoolID,yearID
gibsoky01,missouri,2007
gibsoky01,missouri,2008
gibsoky01,missouri,2009
gillaco01,wichitast,2006
gillaco01,wichitast,2007
gillaco01,wichitast,2008
gilleco01,oregonst,2004
gilleco01,oregonst,2005
gilleco01,oregonst,2006
gimench01,nevada,2002
gimench01,nevada,2003
gimench01,nevada,2004
godfrgr01,charleston,2006
goinsry01,dallasbapt,2007
goinsry01,dallasbapt,2008
goinsry01,dallasbapt,2009
goldspa01,swtexas,2007
goldspa01,swtexas,2008
goldspa01,swtexas,2009
gomesbr01,tulane,2003
gomesbr01,tulane,2004
gomesbr01,tulane,2005
gomesbr01,tulane,2006
gomesjo01,casrjco,2001
gomesya01,tennessee,2007
gomesya01,tennessee,2008
gomesya01,flbarry,2009
gonzama02,gonzaga,2011
gonzama02,gonzaga,2012
gonzama02,gonzaga,2013
gordoal01,nebraska,2003
gordoal01,nebraska,2004
gordoal01,nebraska,2005
gorecre01,delaware,2002
gorzeto01,kansas,2002
gorzeto01,iltrito,2003
gosewtu01,arizonast,2002
gosewtu01,arizonast,2003
gosewtu01,arizonast,2004
gosewtu01,arizonast,2005
goslimi01,stanford,1999
goslimi01,stanford,2000
goslimi01,stanford,2001
gosseph01,virginia,2008
gosseph01,virginia,2009
gosseph01,virginia,2010
gotayru01,iaindia,2000
gotayru01,iaindia,2001
grahaty01,oregonst,2003
grahaty01,oregonst,2004
grahaty01,oregonst,2005
grahaty01,oregonst,2006
grandcu01,illchicago,2000
grandcu01,illchicago,2001
grandcu01,illchicago,2002
grandya01,miamifl,2008
grandya01,miamifl,2009
grandya01,miamifl,2010
graveke01,missst,2010
graveke01,missst,2011
graveke01,missst,2012
graveke01,missst,2013
grayje02,swmost,2001
grayje02,swmost,2002
grayje02,swmost,2003
grayje02,swmost,2004
grayso01,vandy,2009
grayso01,vandy,2010
grayso01,vandy,2011
greenad01,unc,2000
greenad01,unc,2001
greenad01,unc,2002
greengr01,usc,2007
greengr01,usc,2008
greengr01,usc,2009
greenty02,gatech,2003
greenty02,gatech,2004
greenty02,gatech,2005
gregelu01,stxavieril,2003
gregelu01,stxavieril,2004
gregelu01,stxavieril,2005
gregelu01,stxavieril,2006
griffaj01,sandiego,2007
griffaj01,sandiego,2008
griffaj01,sandiego,2009
griffaj01,sandiego,2010
grimmju01,georgia,2008
grimmju01,georgia,2009
grimmju01,georgia,2010
guevaca01,stmarytx,2001
guevaca01,stmarytx,2002
guevaca01,stmarytx,2003
guilmpr01,arizona,2006
guilmpr01,arizona,2007
guilmpr01,arizona,2008
guilmpr01,arizona,2009
guyerbr01,virginia,2005
guyerbr01,virginia,2006
guyerbr01,virginia,2007
gwynnto02,sandiegost,2001
gwynnto02,sandiegost,2002
gwynnto02,sandiegost,2003
gyorkje01,wvirginia,2008
gyorkje01,wvirginia,2009
gyorkje01,wvirginia,2010
hagadni01,washington,2005
hagadni01,washington,2006
hagadni01,washington,2007
haguema01,washington,2005
haguema01,washington,2006
haguema01,washington,2007
haguema01,okstate,2008
hairssc01,azcentr,2000
hairssc01,azcentr,2001
haleda02,princeton,2007
haleda02,princeton,2008
haleda02,princeton,2009
halsebr01,txhillj,2000
halsebr01,txhillj,2001
halsebr01,texas,2002
hamilma01,tulane,2004
hamilma01,tulane,2005
hamilma01,tulane,2006
hammeja01,ortreas,2001
hammeja01,ortreas,2002
hampsju01,ilswijc,1999
hampsju01,ilswijc,2000
hamreer01,pacific,2006
hamreer01,pacific,2007
handdo01,jksonvilst,2005
handdo01,jksonvilst,2006
handdo01,jksonvilst,2007
hanigry01,rollins,2000
hanigry01,rollins,2001
hanigry01,rollins,2002
hannaja01,minnesota,1999
hannaja01,minnesota,2000
hannaja01,minnesota,2001
hansecr01,stjohns,2003
hansecr01,stjohns,2004
hansecr01,stjohns,2005
happja01,nwestern,2002
happja01,nwestern,2003
happja01,nwestern,2004
harderi01,azcentr,2000
harderi01,azcentr,2001
harenda01,pepperdine,1999
harenda01,pepperdine,2000
harenda01,pepperdine,2001
harribr01,willmary,1999
harribr01,willmary,2000
harribr01,willmary,2001
harrijo05,cincy,2006
harrijo05,cincy,2007
harrijo05,cincy,2008
harriwi02,lsu,2003
harriwi02,lsu,2004
harriwi02,lsu,2005
harriwi02,lsu,2006
hartke01,txnavar,2002
hartke01,txnavar,2003
hartke01,maryland,2004
harvema01,unc,2008
harvema01,unc,2009
harvema01,unc,2010
hatchch02,uncwilm,2004
hatchch02,uncwilm,2005
hatchch02,uncwilm,2006
hayesbr01,nevada,2003
hayesbr01,nevada,2004
hayesbr01,nevada,2005
hayhudi01,kentst,2000
hayhudi01,kentst,2001
hayhudi01,kentst,2002
hayhudi01,kentst,2003
headlch01,pacific,2003
headlch01,tennessee,2004
headlch01,tennessee,2005
heathde01,tennessee,2006
hefneje01,oralrob,2007
heisech01,messiah,2004
heisech01,messiah,2005
heisech01,messiah,2006
hembrhe01,scarolina,2008
hembrhe01,charleston,2010
hennebr01,youngst,1998
hennebr01,youngst,1999
hennebr01,youngst,2000
hennebr01,youngst,2001
hennse01,txmclen,2000
hennse01,txmclen,2001
hernafe03,flbrowa,2003
herreda01,nmexico,2004
herreda01,nmexico,2005
herreda01,nmexico,2006
herrmch01,miamifl,2009
hestejo01,stanford,2003
hestejo01,stanford,2004
hestejo01,stanford,2005
hestejo01,stanford,2006
hicksbr01,texasam,2007
hillaa01,lsu,2001
hillaa01,lsu,2002
hillaa01,lsu,2003
hillri01,michigan,2000
hillri01,michigan,2001
hillri01,michigan,2002
hillst01,sfaustin,2006
hillst01,sfaustin,2007
hinshal01,cachaff,2002
hinshal01,cachaff,2004
hinshal01,sandiegost,2005
hirshja01,calutheran,2001
hirshja01,calutheran,2002
hirshja01,calutheran,2003
hochelu01,tennessee,2003
hochelu01,tennessee,2004
hochelu01,tennessee,2005
hoeyja02,rider,2001
hoeyja02,rider,2002
hoeyja02,rider,2003
hoffpja01,smiss,2002
hoffpja01,smiss,2003
hoffpja01,smiss,2004
hoffpmi01,txlonmo,2000
hoffpmi01,lamar,2001
hoffpmi01,lamar,2002
holadbr01,txchrist,2008
holadbr01,txchrist,2009
holadbr01,txchrist,2010
hollagr01,wcarolina,2005
hollagr01,wcarolina,2006
hollagr01,wcarolina,2007
hollimi01,texas,2002
hollimi01,texas,2003
hollimi01,texas,2004
hollimi01,oralrob,2005
holtbr01,rice,2009
horstje01,armstratl,2006
horstje01,armstratl,2007
horwibr01,california,2001
horwibr01,california,2002
horwibr01,california,2003
horwibr01,california,2004
hottoto01,wichitast,2002
hottoto01,wichitast,2003
hottoto01,wichitast,2004
howeljp01,usc,2002
howeljp01,texas,2003
howeljp01,texas,2004
hudsoda01,olddom,2006
hudsoda01,olddom,2007
hudsoda01,olddom,2008
hudsoky01,illinois,2006
hudsoky01,illinois,2007
hudsoky01,illinois,2008
huffda01,ucirvine,2004
huffda01,ucla,2006
huffmch01,txchrist,2004
huffmch01,txchrist,2005
huffmch01,txchrist,2006
hughedu01,deltast,2002
hughedu01,deltast,2003
hugheja02,santaclara,2004
hugheja02,longbeach,2005
hugheja02,longbeach,2006
hulettu01,auburn,2002
hulettu01,auburn,2003
hulettu01,auburn,2004
humbeph01,rice,2002
humbeph01,rice,2003
humbeph01,rice,2004
hundlni01,arizona,2003
hundlni01,arizona,2004
hundlni01,arizona,2005
hunteto02,alabama,2006
hunteto02,alabama,2007
hynesco01,txtech,2006
hynesco01,txtech,2007
iannech01,unc,2002
iannech01,unc,2003
iannech01,unc,2004
irwinph01,olemiss,2007
irwinph01,olemiss,2008
irwinph01,olemiss,2009
jacksbr01,california,2007
jacksbr01,california,2008
jacksbr01,california,2009
jacksco01,california,2001
jacksco01,california,2002
jacksco01,california,2003
jacksry02,miamifl,2007
jacksry02,miamifl,2008
jacksry02,miamifl,2009
jacksst01,clemson,2002
jacksst01,clemson,2003
jacksst01,clemson,2004
jacksza01,louisville,2002
jacksza01,louisville,2003
jacksza01,texasam,2004
jacobmi02,grossmont,1999
jamesch03,alchatt,2001
jamesch03,alchatt,2002
jamesju01,missouri,2002
jamesju01,missouri,2003
janispa01,rice,2002
janispa01,rice,2003
janispa01,rice,2004
janssca01,ucla,2001
janssca01,ucla,2002
janssca01,ucla,2003
janssca01,ucla,2004
jaramja01,okstate,2002
jaramja01,okstate,2003
jaramja01,okstate,2004
jayjo02,miamifl,2004
jayjo02,miamifl,2005
jayjo02,miamifl,2006
jenkich01,kennesawst,2007
jenkich01,kennesawst,2008
jenkich01,kennesawst,2009
jennida01,nebraska,2006
jennida01,nebraska,2007
jennida01,nebraska,2008
johnsch05,stetson,2005
johnsch05,stetson,2006
johnser04,california,2009
johnser04,california,2010
johnser04,california,2011
johnskr01,wichitast,2004
johnskr01,wichitast,2005
johnskr01,wichitast,2006
johnsro07,casaddl,2002
johnsro07,casaddl,2003
johnsro07,houston,2004
johnsty01,camoorp,2000
johnsty01,camoorp,2001
jonesbr02,fltalla,2003
jonesbr02,fltalla,2004
joneshu01,floridast,2003
joneshu01,floridast,2004
joneshu01,floridast,2005
jonesna01,nkentucky,2005
jonesna01,nkentucky,2006
jonesna01,nkentucky,2007
josepdo01,houston,2007
josepdo01,houston,2008
josepdo01,houston,2009
joycema01,flsouthern,2003
joycema01,flsouthern,2004
joycema01,flsouthern,2005
karnsna01,txtech,2008
karnsna01,txtech,2009
karstje01,grossmont,2001
karstje01,grossmont,2002
karstje01,txtech,2003
kellesh01,austinpeay,2003
kellesh01,austinpeay,2004
kellesh01,austinpeay,2005
kellesh01,austinpeay,2006
kellesh01,austinpeay,2007
kellydo01,ptparkpa,1999
kellydo01,ptparkpa,2000
kellydo01,ptparkpa,2001
kellyjo05,ucriver,2007
kellyjo05,ucriver,2008
kellyjo05,ucriver,2009
kendrho01,flsjrcc,2002
kenneia01,usc,2004
kenneia01,usc,2005
kenneia01,usc,2006
kensilo01,texasam,2002
keppije01,georgia,1999
keppije01,georgia,2000
keppije01,georgia,2001
keuchda01,arkansas,2007
keuchda01,arkansas,2008
keuchda01,arkansas,2009
kickhmi01,swmost,2010
kiescro01,txtech,2006
kiescro01,txtech,2007
kiescro01,txtech,2008
kigerma01,florida,2000
kigerma01,florida,2001
kigerma01,florida,2002
kilbybr01,sanjosest,2002
kilbybr01,sanjosest,2003
kilbybr01,sanjosest,2004
kilbybr01,sanjosest,2005
kimbaco01,njcente,2005
kimbaco01,njcente,2006
kinslia01,azcentr,2001
kinslia01,arizonast,2002
kinslia01,missouri,2003
kipnija01,kentucky,2007
kipnija01,arizonast,2008
kipnija01,arizonast,2009
klubeco01,stetson,2005
klubeco01,stetson,2006
klubeco01,stetson,2007
knebeco01,texas,2011
knebeco01,texas,2012
knebeco01,texas,2013
knoedju01,lincolnlandcc,1999
knoedju01,lincolnlandcc,2000
knoedju01,miamioh,2001
koberje01,california,2007
koberje01,california,2008
koberje01,california,2009
koehlto01,stonybrook,2005
koehlto01,stonybrook,2006
koehlto01,stonybrook,2007
koehlto01,stonybrook,2008
kohnmi01,scupsta,2005
kohnmi01,scupsta,2006
kohnmi01,charleston,2007
kohnmi01,charleston,2008
komater01,calstfull,2008
kominsh01,nebraska,1999
kominsh01,nebraska,2000
kominsh01,nebraska,2001
kominsh01,nebraska,2002
kontoge01,nwestern,2004
kontoge01,nwestern,2005
kontoge01,nwestern,2006
koshajo01,virginia,2001
koshajo01,virginia,2002
koshajo01,virginia,2003
koshajo01,virginia,2004
kottage01,okconno,2002
kottage01,okconno,2003
kouzmke01,azcochi,2000
kouzmke01,azcochi,2001
kouzmke01,arkansaslr,2002
kouzmke01,nevada,2003
kozlobe01,flsanta,1999
kratzer01,vaemenn,2002
krausma01,ohio,2007
krausma01,ohio,2008
krausma01,ohio,2009
kroenza01,nebraska,2003
kroenza01,nebraska,2004
kroenza01,nebraska,2005
kunzed01,oregonst,2005
kunzed01,oregonst,2006
kunzed01,oregonst,2007
lafrobo01,nmexico,2007
lafrobo01,nmexico,2008
lahaibr01,flstpet,2002
lahaibr01,flstpet,2003
lambech01,bostoncoll,2002
lambech01,bostoncoll,2003
lambech01,bostoncoll,2004
langwma01,samhouston,2005
langwma01,rice,2007
langwma01,rice,2008
lannajo01,siena,2003
lannajo01,siena,2004
lannajo01,siena,2005
laporma01,florida,2004
laporma01,florida,2005
laporma01,florida,2006
laporma01,florida,2007
larisje01,arizonast,2002
larisje01,arizonast,2003
larisje01,arizonast,2004
larisje01,arizonast,2005
larocan01,txgrays,2003
lavarry01,yale,2006
lavarry01,yale,2007
lavarry01,yale,2008
leachbr01,smiss,2002
leachbr01,smiss,2003
leachbr01,deltast,2005
leakemi01,arizonast,2007
leakemi01,arizonast,2008
leakemi01,arizonast,2009
leblawa01,alabama,2004
leblawa01,alabama,2005
leblawa01,alabama,2006
leesmch01,xavier,2006
leesmch01,xavier,2007
leesmch01,xavier,2008
lemahdj01,lsu,2008
lemahdj01,lsu,2009
leonedo01,clemson,2010
leonedo01,clemson,2011
leonedo01,clemson,2012
lerouch01,winthrop,2003
lerouch01,winthrop,2004
lerouch01,winthrop,2005
lewisfr02,mcmgccc,2000
lewisfr02,mcmgccc,2001
lewisfr02,southernu,2002
lewisje01,vandy,2003
lewisje01,vandy,2004
lewisje01,vandy,2005
lewissc02,ohiost,2002
lewissc02,ohiost,2003
lewissc02,ohiost,2004
lillibr01,washington,2003
lillibr01,washington,2004
lillibr01,washington,2005
linceti01,washington,2004
linceti01,washington,2005
linceti01,washington,2006
lincobr01,houston,2004
lincobr01,houston,2005
lincobr01,houston,2006
lindad01,salabama,2003
lindad01,salabama,2004
lindbjo01,tennessee,2006
lindbjo01,purdue,2007
lindbjo01,purdue,2008
lindeto01,washington,1999
lindeto01,washington,2000
lindsma01,idbyuid,2001
lindsma01,idbyuid,2002
linkjo01,vcu,2003
linkjo01,vcu,2004
litscje01,sfcc,2004
litscje01,sfcc,2005
littlwe01,calstfull,2001
littlwe01,calstfull,2002
littlwe01,calstfull,2003
loewead01,flchipo,2003
loganbo02,txtempl,2003
longoev01,carioho,2004
longoev01,longbeach,2005
longoev01,longbeach,2006
loughda01,mercyhurst,2005
loughda01,mercyhurst,2006
loughda01,mercyhurst,2007
loupaa01,tulane,2007
loupaa01,tulane,2008
loupaa01,tulane,2009
lowema01,utarl,2002
lowema01,utarl,2004
lowrije01,stanford,2003
lowrije01,stanford,2004
lowrije01,stanford,2005
lowryno01,caventu,1999
lowryno01,pepperdine,2000
lowryno01,pepperdine,2001
lucased01,dartmouth,2002
lucased01,dartmouth,2003
lucased01,dartmouth,2004
lucrojo01,ulala,2005
lucrojo01,ulala,2006
lucrojo01,ulala,2007
lucydo01,stanford,2002
lucydo01,stanford,2003
lucydo01,stanford,2004
luebkco01,ohiost,2005
luebkco01,ohiost,2006
luebkco01,ohiost,2007
luetglu01,rice,2008
lutzza01,alverniapa,2005
lutzza01,alverniapa,2006
lutzza01,alverniapa,2007
lynnla01,olemiss,2006
lynnla01,olemiss,2007
lynnla01,olemiss,2008
lyonsty01,okstate,2007
lyonsty01,okstate,2008
lyonsty01,okstate,2009
lyonsty01,okstate,2010
macrima01,notredame,2002
macrima01,notredame,2003
macrima01,notredame,2004
magnutr01,louisville,2004
magnutr01,louisville,2005
magnutr01,louisville,2006
magnutr01,louisville,2007
maharke01,indiana,2001
maharke01,illtjco,2002
maharke01,indiana,2003
maharke01,indiana,2004
maholpa01,missst,2001
maholpa01,missst,2002
maholpa01,missst,2003
mahonjo01,richmond,2005
mahonjo01,richmond,2006
mahonjo01,richmond,2007
maiermi01,toledo,2001
maiermi01,toledo,2002
maiermi01,toledo,2003
mainejo01,charlotte,2000
mainejo01,charlotte,2001
mainejo01,charlotte,2002
mainesc01,miamifl,2005
mainesc01,miamifl,2006
mainesc01,miamifl,2007
majewva01,rutgers,2000
majewva01,rutgers,2001
majewva01,rutgers,2002
malonma02,olemiss,2004
malonma02,olemiss,2005
manesse01,ecarolina,2008
manesse01,ecarolina,2009
manesse01,ecarolina,2010
manesse01,ecarolina,2011
mangima01,ncstate,2005
mangima01,ncstate,2006
mangima01,okstate,2007
manshje01,notredame,2005
manshje01,notredame,2006
manzeto01,tulane,2002
manzeto01,tulane,2003
manzeto01,tulane,2004
manzeto01,tulane,2005
marcush01,missouri,2001
marcush01,swmost,2002
marcush01,swmost,2003
maronni01,florida,2009
maronni01,florida,2010
maronni01,florida,2011
marshja01,mojeffe,2002
marshja01,mojeffe,2003
marshse01,vcu,2001
marshse01,vcu,2002
marshse01,vcu,2003
martijd02,flnovas,2007
martijd02,flnovas,2008
martijd02,flnovas,2009
martijo07,bostoncoll,2002
martijo07,bostoncoll,2003
martijo07,bostoncoll,2004
martijo07,bostoncoll,2005
martiru01,flchipo,2001
martiru01,flchipo,2002
masseni01,flstpet,2001
masteju01,sandiegost,2006
mastnto01,furman,2000
mastnto01,furman,2001
mastnto01,furman,2002
mastnto01,furman,2003
mastrda01,winthrop,2005
mastrda01,sindiana,2006
mastrda01,sindiana,2007
mathido01,azcentr,2003
mathido01,azcentr,2004
mathido01,missouri,2005
mattike01,uncashe,2005
mattike01,uncashe,2006
mattike01,uncashe,2007
mattike01,uncashe,2008
matusbr01,sandiego,2006
matusbr01,sandiego,2007
matusbr01,sandiego,2008
maxweju01,maryland,2002
maxweju01,maryland,2003
maxweju01,maryland,2005
maybejo02,stanford,2003
maybejo02,stanford,2004
maybejo02,stanford,2005
maysoed01,deltast,2002
maysoed01,deltast,2003
mcanupa01,oxnard,2000
mcanupa01,oxnard,2001
mcanupa01,longbeach,2002
mcbetma01,scarolina,1999
mcbetma01,scarolina,2000
mcbetma01,scarolina,2001
mcbrima02,lehigh,2004
mcbrima02,lehigh,2005
mcbrima02,lehigh,2006
mccarbr01,colamar,2002
mccoymi01,sandiego,2000
mccoymi01,sandiego,2001
mccoymi01,sandiego,2002
mccrobo01,smiss,2001
mccrobo01,smiss,2002
mccrobo01,smiss,2003
mccutda01,centok,2002
mccutda01,oklahoma,2004
mccutda01,oklahoma,2005
mccutda01,oklahoma,2006
mcdonja03,cagolde,2003
mcgehca01,fresnost,2001
mcgehca01,fresnost,2002
mcgehca01,fresnost,2003
mcguich01,citadel,2007
mcguich01,citadel,2008
mcguich01,citadel,2009
mckenmi01,mtennst,2004
mckenmi01,mtennst,2005
mckenmi01,mtennst,2006
mclemma02,oregonst,2000
mclemma02,oregonst,2001
mclemma02,oregonst,2002
mcpheda01,citadel,1999
mcpheda01,citadel,2000
mcpheda01,citadel,2001
meddebr01,missst,2000
meddebr01,missst,2001
medicto01,santaclara,2008
medicto01,santaclara,2009
medicto01,santaclara,2010
meekev01,wabelle,2003
melanma01,arizona,2004
melanma01,arizona,2005
melanma01,arizona,2006
melilke01,scarolina,2001
melilke01,scarolina,2002
melilke01,scarolina,2003
melilke01,scarolina,2004
meloajo01,arizona,2003
meloajo01,arizona,2004
meloajo01,arizona,2005
mercejo03,okstate,2006
mercejo03,okstate,2007
mercejo03,okstate,2008
meredcl01,vcu,2002
meredcl01,vcu,2003
meredcl01,vcu,2004
metcatr01,kansas,2002
metcatr01,kansas,2003
metcatr01,kansas,2004
meyerda02,jamesmad,2000
meyerda02,jamesmad,2001
meyerda02,jamesmad,2002
meyerdr01,scarolina,2000
meyerdr01,scarolina,2001
meyerdr01,scarolina,2002
mickoka01,eutah,2003
mickoka01,eutah,2004
mickoka01,utahvalley,2005
mickoka01,utahvalley,2006
mikolmi01,flnovas,2007
mikolmi01,flnovas,2008
mikolmi01,flnovas,2009
mileywa01,sela,2006
mileywa01,sela,2007
mileywa01,sela,2008
millean01,unc,2004
millean01,unc,2005
millean01,unc,2006
millebr02,clemson,2009
millebr02,clemson,2010
millebr02,clemson,2011
milleji02,ncmarsh,2001
milleji02,ncmarsh,2002
milleji02,ulamo,2003
milleji02,ulamo,2004
millsbr02,arizona,2004
millsbr02,arizona,2005
millsbr02,arizona,2006
millsbr02,arizona,2007
milonto01,usc,2006
milonto01,usc,2007
milonto01,usc,2008
minormi01,vandy,2007
minormi01,vandy,2008
minormi01,vandy,2009
mischpa01,wmichigan,2000
mischpa01,wmichigan,2001
mischpa01,wmichigan,2002
mischpa01,wmichigan,2003
mitchdj01,clemson,2006
mitchdj01,clemson,2007
mitchdj01,clemson,2008
mitrese01,sdcity,2000
mitrese01,sdcity,2001
mockga01,txgrays,2002
mockga01,houston,2003
mockga01,houston,2004
montzlu01,txhillj,2003
mooread01,utarl,2006
moorety01,missst,2008
morelbr01,calpoly,2006
morelbr01,calpoly,2007
morelbr01,calpoly,2008
morelmi01,missst,2005
morelmi01,missst,2006
morelmi01,missst,2007
morgany01,wawalla,2001
morgany01,wawalla,2002
morrobr01,california,2004
morrobr01,california,2005
morrobr01,california,2006
mortecl01,gonzaga,2006
mortecl01,gonzaga,2007
mortoco01,ncstate,2001
mortoco01,ncstate,2002
mortoco01,ncstate,2003
moskoda01,clemson,2005
moskoda01,clemson,2006
moskoda01,clemson,2007
motteja01,iona,2001
motteja01,iona,2002
motteja01,iona,2003
mulveke01,villanova,2004
mulveke01,villanova,2005
mulveke01,villanova,2006
munizca01,caharbo,2000
munizca01,caharbo,2001
munizca01,longbeach,2002
munizca01,longbeach,2003
murphbi02,calstnorth,2000
murphbi02,calstnorth,2001
murphbi02,calstnorth,2002
murphda07,baylor,2001
murphda07,baylor,2002
murphda07,baylor,2003
murphda08,jacksonvil,2004
murphda08,jacksonvil,2005
murphda08,jacksonvil,2006
murphdo01,caorang,2002
murraaj01,utslxxo,2001
murtoma01,gatech,2001
murtoma01,gatech,2002
murtoma01,gatech,2003
narrosa02,ecarolina,2000
narrosa02,ecarolina,2001
narrosa02,ecarolina,2002
navaref01,unlv,2005
navaref01,unlv,2006
navaref01,unlv,2007
nelsoji02,alabama,2008
nelsoji02,alabama,2009
nelsoji02,alabama,2010
neshepa01,butler,2000
neshepa01,butler,2001
neshepa01,butler,2002
newmajo01,ohiost,2001
newmajo01,ohiost,2002
newmajo01,ohiost,2003
newmajo01,ohiost,2004
nickemi01,gatech,2002
nickemi01,gatech,2003
nickemi01,gatech,2004
niemaje01,rice,2002
niemaje01,rice,2003
niemaje01,rice,2004
nippedu01,ohvalley,2000
nippedu01,ohvalley,2001
nippedu01,wvirginia,2002
norribu01,calpoly,2004
norribu01,calpoly,2005
norribu01,calpoly,2006
oconnmi01,georgewash,2002
odayda01,florida,2003
odayda01,florida,2004
odayda01,florida,2005
odayda01,florida,2006
ohlenro01,princeton,2002
ohlenro01,princeton,2003
ohlenro01,princeton,2004
olivean01,okstate,2007
olivean01,okstate,2008
olivean01,okstate,2009
olsonga01,calpoly,2003
olsonga01,calpoly,2004
olsonga01,calpoly,2005
oltmi01,uconn,2008
oltmi01,uconn,2009
oltmi01,uconn,2010
omallry01,lincolnlandcc,1999
omallry01,lincolnlandcc,2000
omallry01,memphis,2001
omallry01,memphis,2002
omogrbr01,indianast,2003
omogrbr01,indianast,2004
omogrbr01,indianast,2006
ortmeda01,utarl,2000
ortmeda01,utarl,2001
ortmeda01,utarl,2002
orvelch01,wacolum,2000
orvelch01,wacolum,2001
orvelch01,ncstate,2002
orvelch01,ncstate,2003
oteroda01,duke,2004
oteroda01,duke,2005
oteroda01,duke,2006
oteroda01,sflorida,2007
ottavad01,neastern,2004
ottavad01,neastern,2005
ottavad01,neastern,2006
outmajo01,mofores,2003
outmajo01,mofores,2004
outmajo01,cmissouri,2005
owensje01,mastersca,2002
owensje01,mastersca,2003
owingmi01,gatech,2003
owingmi01,gatech,2004
owingmi01,tulane,2005
pachejo01,nmexico,2005
pachejo01,nmexico,2006
pachejo01,nmexico,2007
