playerID,schoolID,yearID
paganan01,flindia,2000
papeljo01,missst,2001
papeljo01,missst,2002
papeljo01,missst,2003
parismi01,manhattan,2002
parismi01,manhattan,2003
parismi01,manhattan,2004
parkebl01,arkansas,2004
parkebl01,arkansas,2005
parkebl01,arkansas,2006
parnebo01,charlsouth,2003
parnebo01,charlsouth,2004
parnebo01,charlsouth,2005
parrama01,caameri,2001
parrama01,caameri,2002
paterjo01,linfieldor,2005
paterjo01,oregonst,2006
paterjo01,oregonst,2007
patteer01,gatech,2002
patteer01,gatech,2003
patteer01,gatech,2004
pattoda01,wagreen,2003
pattoda01,wagreen,2004
paxtoja01,kentucky,2007
paxtoja01,kentucky,2008
paxtoja01,kentucky,2009
pearcst01,flindia,2002
pearcst01,flindia,2003
pearcst01,scarolina,2004
pearcst01,scarolina,2005
pedrodu01,arizonast,2002
pedrodu01,arizonast,2003
pedrodu01,arizonast,2004
pelfrmi01,wichitast,2003
pelfrmi01,wichitast,2004
pelfrmi01,wichitast,2005
pencehu01,txtexar,2002
pencehu01,utarl,2003
pencehu01,utarl,2004
pendlla01,rice,2003
pendlla01,rice,2004
pendlla01,rice,2005
pennicl01,texasam,2003
pennicl01,texasam,2004
pennicl01,texasam,2005
perezch01,miamifl,2004
perezch01,miamifl,2005
perezch01,miamifl,2006
perezfe01,columbia,2002
perezfe01,columbia,2003
perezfe01,columbia,2004
perkigl01,minnesota,2003
perkigl01,minnesota,2004
perryja01,gatech,2000
perryja01,gatech,2001
perryja01,gatech,2002
perryry01,arizona,2006
perryry01,arizona,2007
perryry01,arizona,2008
pestavi01,calstfull,2004
pestavi01,calstfull,2005
pestavi01,calstfull,2006
peterbr01,ucirvine,2005
peterbr01,ucirvine,2006
peterbr01,ucirvine,2007
petersh01,longbeach,2006
petersh01,longbeach,2007
petersh01,longbeach,2008
petrija01,indianast,2009
petrija01,indianast,2010
pettich01,loyolamary,2003
pettich01,loyolamary,2004
pettich01,loyolamary,2005
pettich01,loyolamary,2006
phegljo01,indiana,2007
phegljo01,indiana,2008
phegljo01,indiana,2009
phelpco01,stanford,2006
phelpco01,stanford,2007
phelpco01,stanford,2008
phelpda01,notredame,2006
phelpda01,notredame,2007
phelpda01,notredame,2008
phillhe01,flgateway,2001
pillake01,csdomhills,2008
pillake01,csdomhills,2009
pillake01,csdomhills,2010
pillake01,csdomhills,2011
pillbr01,calstfull,2004
pillbr01,calstfull,2005
pillbr01,calstfull,2006
polloaj01,notredame,2007
polloaj01,notredame,2008
polloaj01,notredame,2009
pomerdr01,olemiss,2008
pomerdr01,olemiss,2009
pomerdr01,olemiss,2010
poredaa01,sanfran,2005
poredaa01,sanfran,2006
poredaa01,sanfran,2007
poseybu01,floridast,2006
poseybu01,floridast,2007
poseybu01,floridast,2008
powella01,scarolina,2001
powella01,scarolina,2002
powella01,scarolina,2003
powella01,scarolina,2004
preslal01,olemiss,2004
preslal01,olemiss,2005
preslal01,olemiss,2006
priceda01,vandy,2005
priceda01,vandy,2006
priceda01,vandy,2007
princjo01,texas,2007
princjo01,tulane,2008
princjo01,tulane,2009
priorma01,vandy,1999
priorma01,usc,2000
priorma01,usc,2001
pryorst01,tntech,2010
pujolal01,momaple,1999
purceda01,oklahoma,2002
purceda01,oklahoma,2003
purceda01,oklahoma,2004
putkolu01,unc,2006
putkolu01,unc,2007
putnada01,stanford,2002
putnada01,stanford,2003
putnada01,stanford,2004
putnaza01,michigan,2006
putnaza01,michigan,2007
putnaza01,michigan,2008
quentca01,stanford,2001
quentca01,stanford,2002
quentca01,stanford,2003
quintom01,texas,2001
quintom01,texas,2002
quintom01,texas,2003
rabelmi01,tampa,1999
rabelmi01,tampa,2000
rabelmi01,tampa,2001
raburry01,sfcc,2000
raleybr01,texasam,2008
raleybr01,texasam,2009
ramosaj01,txtech,2006
ramosaj01,txtech,2007
ramosaj01,txtech,2008
ramosaj01,txtech,2009
ramosce01,longbeach,2003
ramosce01,longbeach,2004
ramosce01,longbeach,2005
rapadcl01,virginiast,2000
rapadcl01,virginiast,2001
rapadcl01,virginiast,2002
rasneda01,nevada,2000
rasneda01,nevada,2001
rasneda01,nevada,2002
raych01,willmary,2001
raych01,willmary,2002
raych01,willmary,2003
raynojo01,uncwilm,2003
raynojo01,uncwilm,2004
raynojo01,uncwilm,2005
raynojo01,uncwilm,2006
rayro01,texasam,2003
rayro01,texasam,2004
rayro01,texasam,2005
reckean01,alverniapa,2002
reckean01,alverniapa,2003
reckean01,alverniapa,2004
reckean01,alverniapa,2005
reedad01,sandiegost,2008
reedad01,sandiegost,2009
reedad01,sandiegost,2010
reeder01,texasam,2000
reeder01,texasam,2001
reeder01,texasam,2002
reedev01,calpoly,2005
reedev01,calpoly,2006
reedev01,calpoly,2007
reedje03,longbeach,2000
reedje03,longbeach,2001
reedje03,longbeach,2002
regisst01,auburn,2002
regisst01,auburn,2003
regisst01,auburn,2004
reidry01,jamesmad,2005
reidry01,jamesmad,2006
reimono01,bowlgreen,2003
reimono01,bowlgreen,2004
reimono01,bowlgreen,2005
reinech01,miamioh,2001
reinech01,miamioh,2002
reinech01,miamioh,2003
reinech01,miamioh,2004
rendoan01,rice,2009
rendoan01,rice,2010
rendoan01,rice,2011
reyesan01,usc,2000
reyesan01,usc,2001
reyesan01,usc,2002
reyesan01,usc,2003
reynogr01,stanford,2004
reynogr01,stanford,2005
reynogr01,stanford,2006
reynoma01,virginia,2002
reynoma01,virginia,2003
reynoma01,virginia,2004
reynoma02,austinpeay,2006
reynoma02,austinpeay,2007
rhymewi01,willmary,2002
rhymewi01,willmary,2003
rhymewi01,willmary,2004
rhymewi01,willmary,2005
richaan01,vandy,2004
richaan01,vandy,2005
richacl01,michigan,2005
richadu02,txtech,2005
richadu02,txtech,2006
richaga01,oklahoma,2007
richaga01,oklahoma,2008
richaga01,oklahoma,2009
riggash01,flinternat,1999
riggash01,flindia,2000
riggash01,flindia,2001
ringro01,sandiegost,2000
ringro01,sandiegost,2001
ringro01,sandiegost,2002
roberco01,birmsouth,2001
roberco01,birmsouth,2002
roberco01,birmsouth,2003
roberco01,birmsouth,2004
roberda08,alabama,2005
roberda08,alabama,2006
roberry01,txgalve,2000
roberry01,txeastf,2001
roberry01,utarl,2002
roberry01,utarl,2003
robinch02,illinois,2003
robinch02,illinois,2004
robinch02,illinois,2005
robincl01,troyst,2004
robincl01,troyst,2005
robincl01,troyst,2006
robincl01,troyst,2007
robinsh01,floridast,2004
robinsh01,floridast,2005
robinsh01,floridast,2006
rodried04,miamifl,2004
rodried04,miamifl,2005
rodried04,miamifl,2006
rodrijo05,rice,2004
rodrijo05,rice,2005
rodrijo05,rice,2006
rodrist02,florida,2010
rodrist02,florida,2011
rodrist02,florida,2012
roenijo01,ucla,2003
roenijo01,ucla,2004
roenijo01,ucla,2005
roenijo01,ucla,2006
rogerbr01,georgiasou,2001
rogerbr01,georgiasou,2002
rogerbr01,georgiasou,2003
rohliry01,txclare,2003
rohliry01,oklahoma,2004
rohliry01,oklahoma,2005
rohliry01,oklahoma,2006
romerri01,calstfull,2003
romerri01,calstfull,2004
romerri01,calstfull,2005
rominan01,arizonast,2005
rominan01,arizonast,2006
rominan01,arizonast,2007
romose01,azweste,2002
romose01,azweste,2003
romose01,nalabama,2004
romose01,mesast,2005
rosalad01,wmichigan,2002
rosalad01,wmichigan,2003
rosalad01,wmichigan,2004
rosalad01,wmichigan,2005
rosalle01,calstnorth,2000
rosalle01,calstnorth,2001
rosalle01,calstnorth,2002
rosalle01,calstnorth,2003
rosenbj01,louisville,2004
rosenbj01,louisville,2005
rosenbj01,louisville,2006
rosenbj01,louisville,2008
rossty01,california,2006
rossty01,california,2007
rossty01,california,2008
rothmi01,scarolina,2009
rothmi01,scarolina,2010
rothmi01,scarolina,2011
rothmi01,scarolina,2012
rottivi01,wilacrosse,1999
rottivi01,wilacrosse,2000
rottivi01,wilacrosse,2001
rottivi01,wilacrosse,2002
rousemi01,sanjosest,1999
rousemi01,calstfull,2001
rufda01,creighton,2006
rufda01,creighton,2007
rufda01,creighton,2008
rufda01,creighton,2009
ruffich01,texas,2008
ruffich01,texas,2009
ruffich01,texas,2010
ruggiju01,txblinn,2001
ruggiju01,txblinn,2002
ruggiju01,texasam,2003
ruggiju01,texasam,2004
runzlda01,ucriver,2005
runzlda01,ucriver,2006
runzlda01,ucriver,2007
rupejo01,nclouis,2002
ruppca01,texas,2008
ruppca01,texas,2009
ruppca01,texas,2010
rusinch01,kentucky,2006
rusinch01,kentucky,2007
rusinch01,kentucky,2008
rusinch01,kentucky,2009
russead01,ohio,2002
russead01,ohio,2003
russead01,ohio,2004
russeja02,texas,2007
russoke01,baylor,2005
russoke01,baylor,2006
rutlejo01,alabama,2008
rutlejo01,alabama,2009
rutlejo01,alabama,2010
ryalru01,okstate,2004
ryalru01,okstate,2005
ryanbr01,lewclarkst,2001
ryanbr01,lewclarkst,2002
ryanbr01,lewclarkst,2003
ryandu01,camerce,2003
ryandu01,camerce,2004
rzepcma01,ucriver,2004
rzepcma01,ucriver,2005
rzepcma01,ucriver,2006
rzepcma01,ucriver,2007
saccoma01,baylor,1999
saccoma01,baylor,2000
saccoma01,baylor,2001
saccoma01,baylor,2003
sadlebi01,flpensa,2001
sadlebi01,flpensa,2002
sadlebi01,lsu,2003
sadlera01,txhillj,1999
sadlera01,txhillj,2000
sadowry01,florida,2002
sadowry01,florida,2003
saenzch01,azpimcc,2001
salazje01,okconno,2000
salazje01,okconno,2001
salazje01,okstate,2002
salech01,flgulfc,2008
salech01,flgulfc,2009
salech01,flgulfc,2010
salmobr01,aljeffd,1999
samarje01,notredame,2004
samarje01,notredame,2005
samarje01,notredame,2006
sammocl01,georgia,2002
sammocl01,georgia,2003
sammocl01,georgia,2004
sanchga01,miamifl,2003
sanchga01,miamifl,2004
sanchjo01,ohdominican,2001
sanchjo01,ohdominican,2002
sanchjo01,ohdominican,2003
sanchjo01,ohdominican,2004
sanchto01,bostoncoll,2007
sanchto01,bostoncoll,2008
sanchto01,bostoncoll,2009
sandofr01,sandiego,2002
sandofr01,sandiego,2003
sandofr01,sandiego,2004
sandsje01,catawba,2006
sandsje01,catawba,2007
sandsje01,catawba,2008
santoom01,moeastc,2000
santoom01,moeastc,2001
sappeda01,coastcar,2006
sappeda01,coastcar,2007
sappeda01,coastcar,2008
sarfade01,arizonast,2000
satinjo01,california,2004
satinjo01,california,2005
satinjo01,california,2006
satinjo01,california,2007
satinjo01,california,2008
saundjo01,vatech,2000
saundjo01,vatech,2001
saundjo01,vatech,2002
saverjo01,rice,2005
saverjo01,rice,2006
saverjo01,rice,2007
scahiro01,bradley,2006
scahiro01,bradley,2008
scahiro01,bradley,2009
schaflo01,calpoly,2007
schaflo01,calpoly,2008
schepta01,fresnost,2006
schepta01,fresnost,2007
schepta01,fresnost,2008
scherma01,missouri,2004
scherma01,missouri,2005
scherma01,missouri,2006
schiena01,cachabo,2003
schleda01,arizona,2006
schleda01,arizona,2007
schleda01,arizona,2008
schlibr01,charleston,2007
schmost01,maryland,2000
schmost01,maryland,2001
schmost01,maryland,2002
schmost01,maryland,2003
schumsk01,loyolamary,1999
schumsk01,ucsb,2000
schumsk01,ucsb,2001
schwimi01,virginia,2005
schwimi01,virginia,2006
schwimi01,virginia,2007
schwimi01,virginia,2008
scribev01,cconnst,2004
scribev01,cconnst,2005
scribev01,cconnst,2006
scribev01,cconnst,2007
seageky01,unc,2007
seageky01,unc,2008
seageky01,unc,2009
semiema01,california,2009
semiema01,california,2010
semiema01,california,2011
sharpjo01,allegheny,2002
sharpjo01,allegheny,2003
shawbr01,longbeach,2006
shawbr01,longbeach,2007
shawbr01,longbeach,2008
sheltch01,utslxxo,1999
sheltch01,utslxxo,2000
sheltch01,utah,2001
shoppke01,baylor,1999
shoppke01,baylor,2000
shoppke01,baylor,2001
shuckja01,ohiost,2006
shuckja01,ohiost,2007
shuckja01,ohiost,2008
sinkbbr01,swmost,2004
sinkbbr01,swmost,2005
sinkbbr01,swmost,2006
sippto01,flnwfsc,2002
sippto01,mcmgccc,2003
sippto01,clemson,2004
sizemsc01,vcu,2004
sizemsc01,vcu,2005
sizemsc01,vcu,2006
slamaan01,casajco,2004
slamaan01,casajco,2005
slamaan01,sandiego,2006
slatedo01,capierc,1999
slatedo01,capierc,2000
slocubr01,villanova,2000
slocubr01,villanova,2001
slocubr01,villanova,2002
sloweke01,winthrop,2003
sloweke01,winthrop,2004
sloweke01,winthrop,2005
smithbu03,txhowar,2009
smithbu03,txhowar,2010
smithbu03,oklahoma,2011
smithch07,ucriver,2000
smithch07,ucriver,2001
smithch07,ucriver,2002
smithgr02,lsu,2003
smithgr02,lsu,2004
smithgr02,lsu,2005
smithjo05,wrightst,2004
smithjo05,wrightst,2005
smithjo05,wrightst,2006
smithse01,olemiss,2002
smithse01,olemiss,2003
smithse01,olemiss,2004
smoakju01,scarolina,2006
smoakju01,scarolina,2007
smoakju01,scarolina,2008
smylydr01,arkansas,2009
smylydr01,arkansas,2010
snydebr02,ballst,2002
snydebr02,ballst,2003
snydech02,houston,2000
snydech02,houston,2001
snydech02,houston,2002
sogarer01,arizonast,2005
sogarer01,arizonast,2006
sogarer01,arizonast,2007
sonnaan01,kentst,2003
sonnaan01,kentst,2004
sowerje01,vandy,2002
sowerje01,vandy,2003
sowerje01,vandy,2004
speigle01,auburn,2000
speigle01,auburn,2001
speigle01,auburn,2002
speigle01,auburn,2003
spencjo01,arizonast,2009
stammcr01,dayton,2003
stammcr01,dayton,2004
stammcr01,dayton,2005
stangda01,ucriver,2004
stangda01,ucriver,2005
stangda01,ucriver,2006
stanscr01,txnctjc,2001
stanscr01,txnctjc,2002
stanscr01,rice,2003
staufti01,richmond,2001
staufti01,richmond,2002
staufti01,richmond,2003
stavini01,txsjjcn,2002
stavini01,txsjjcn,2003
stavini01,lsu,2004
stavini01,lsu,2005
sternad01,nebraska,1999
sternad01,nebraska,2000
sternad01,nebraska,2001
stettmi01,indianast,2000
stettmi01,indianast,2001
stettmi01,indianast,2002
stettmi01,indianast,2003
steveje01,loyolamary,2003
steveje01,loyolamary,2004
steveje01,loyolamary,2005
stewach01,carivcc,2001
stewaza01,txtech,2008
stockme01,azpimcc,1999
stockme01,arizonast,2000
stockme01,arizonast,2001
stoneto01,daviselkins,2005
stoneto01,daviselkins,2006
storedr01,stanford,2008
storedr01,stanford,2009
storemi01,flatlantic,2005
storemi01,flatlantic,2006
storemi01,flatlantic,2007
storemi01,flatlantic,2008
straida01,orweste,2007
straida01,marshall,2008
straida01,marshall,2009
strasst01,sandiegost,2007
strasst01,sandiegost,2008
strasst01,sandiegost,2009
streehu01,texas,2002
streehu01,texas,2003
streehu01,texas,2004
stromma01,duke,2010
stromma01,duke,2011
stromma01,duke,2012
stubbdr01,texas,2004
stubbdr01,texas,2005
stubbdr01,texas,2006
stutemi01,santaclara,2005
stutemi01,oregonst,2006
stutemi01,oregonst,2007
stutemi01,oregonst,2008
surkaer01,ncstate,2006
surkaer01,ncstate,2007
surkaer01,ncstate,2008
susdost01,fresnost,2005
susdost01,fresnost,2006
susdost01,fresnost,2007
susdost01,fresnost,2008
suttodr01,baylor,2004
suzukku01,calstfull,2002
suzukku01,calstfull,2003
suzukku01,calstfull,2004
swindrj01,charlsouth,2002
swindrj01,charlsouth,2003
swindrj01,charlsouth,2004
swishni01,ohiost,2000
swishni01,ohiost,2001
swishni01,ohiost,2002
tanketa01,alabama,2002
tanketa01,alabama,2003
tanketa01,alabama,2004
tatajo01,okwesle,2000
tatajo01,okwesle,2001
tatajo01,samhouston,2002
tatajo01,samhouston,2003
tatumcr01,missst,2003
tatumcr01,missst,2004
taubety01,waedmon,2002
taubety01,waedmon,2003
tayloan01,ncstate,2006
tayloan01,ncstate,2007
tayloan01,ncstate,2008
taylogr01,miamioh,2003
taylogr01,miamioh,2004
taylogr01,miamioh,2005
taylogr01,miamioh,2006
taylomi01,stanford,2005
taylomi01,stanford,2006
taylomi01,stanford,2007
teafoev01,georgiasou,2004
teafoev01,georgiasou,2005
teafoev01,georgiasou,2006
teagata01,texas,2003
teagata01,texas,2004
teagata01,texas,2005
teahema01,stmarysca,2000
teahema01,stmarysca,2001
teahema01,stmarysca,2002
teixema01,gatech,1999
teixema01,gatech,2000
teixema01,gatech,2001
tekotbl01,miamifl,2006
tekotbl01,miamifl,2007
tekotbl01,miamifl,2008
tepesni01,missouri,2008
tepesni01,missouri,2009
tepesni01,missouri,2010
terdojo01,miamifl,2008
terdojo01,longbeach,2010
thameer01,pepperdine,2007
thameer01,pepperdine,2008
thatcjo01,indianast,2001
thatcjo01,indianast,2002
thatcjo01,indianast,2003
thatcjo01,indianast,2004
thielca01,sdakotast,2006
thielca01,sdakotast,2007
thielca01,sdakotast,2008
thielca01,sdakotast,2009
thigpcu01,texas,2002
thigpcu01,texas,2003
thigpcu01,texas,2004
thomacl02,auburn,2003
thomacl02,auburn,2004
thomacl02,auburn,2005
thomaju01,youngst,2003
thomaju01,youngst,2004
thomaju01,youngst,2005
thompbr01,utdixie,2001
thompbr01,utdixie,2002
thornty01,charlsouth,2008
thornty01,charlsouth,2009
thornty01,charlsouth,2010
threeer01,camodes,2000
timpncl01,cflorida,2002
timpncl01,cflorida,2003
timpncl01,cflorida,2004
toddje01,arkansas,2007
tolbema01,olemiss,2001
tolbema01,olemiss,2002
tolbema01,olemiss,2003
tolbema01,olemiss,2004
tollesh01,baylor,2008
tollesh01,baylor,2009
tollesh01,baylor,2010
tollest01,scarolina,2003
tollest01,scarolina,2004
tollest01,scarolina,2005
tomlijo01,txtech,2006
toregwy01,vatech,2002
toregwy01,vatech,2003
toregwy01,vatech,2004
torreca01,sanjosest,2003
torreca01,kansasst,2004
towlejr01,txcolli,2003
towlejr01,txnctjc,2004
tracese01,cacitru,2000
tracese01,cacitru,2001
tracese01,ucirvine,2002
tracych01,ecarolina,1999
tracych01,ecarolina,2000
tracych01,ecarolina,2001
tulowtr01,longbeach,2003
tulowtr01,longbeach,2004
tulowtr01,longbeach,2005
turneju01,calstfull,2003
turneju01,calstfull,2004
turneju01,calstfull,2005
turneju01,calstfull,2006
ugglada01,memphis,1999
ugglada01,memphis,2000
ugglada01,memphis,2001
valaich01,ucsb,2004
valaich01,ucsb,2005
valaich01,ucsb,2006
valenda01,uncgreen,2004
valenda01,miamifl,2005
valenda01,miamifl,2006
vanbejo01,kentst,1999
vanbejo01,kentst,2000
vanbejo01,kentst,2001
vargaja01,lsu,2002
vargaja01,cacypre,2003
vargaja01,longbeach,2004
varvaan01,stjohns,2003
varvaan01,stjohns,2004
varvaan01,stjohns,2005
vasquan01,texasam,2006
vasquan01,usc,2007
vasquan01,usc,2008
vasquan01,usc,2009
vasquvi01,ucsb,2001
vasquvi01,ucsb,2002
vasquvi01,ucsb,2003
vealdo01,azpimcc,2005
venabwi01,princeton,2003
venabwi01,princeton,2004
venabwi01,princeton,2005
verdury01,lsu,2008
verlaju01,olddom,2002
verlaju01,olddom,2003
verlaju01,olddom,2004
vermija01,nmexico,2001
vermija01,nmexico,2002
vermija01,nmexico,2003
villael01,flinternat,2005
villael01,floridast,2008
vinceni01,longbeach,2008
wachami01,texasam,2010
wachami01,texasam,2011
wachami01,texasam,2012
wadeco01,kywesleyan,2002
wadeco01,kywesleyan,2003
wadeco01,kywesleyan,2004
wagnene01,ndstate,2003
wagnene01,ndstate,2004
wagnene01,ndstate,2005
wagnery01,houston,2002
wagnery01,houston,2003
wallabr01,arizonast,2006
wallabr01,arizonast,2007
wallabr01,arizonast,2008
waltepj01,salabama,2004
waltepj01,salabama,2005
waltepj01,salabama,2006
walteza01,sandiego,2008
walteza01,sandiego,2009
walteza01,sandiego,2010
warread01,unc,2006
warread01,unc,2007
warread01,unc,2008
warread01,unc,2009
wasseeh01,aljeffd,2000
wasseeh01,aljeffd,2001
wasseeh01,samford,2002
wasseeh01,samford,2003
waterch01,sfcc,2000
watsoto01,nebraska,2005
watsoto01,nebraska,2006
watsoto01,nebraska,2007
weaveje02,longbeach,2002
weaveje02,longbeach,2003
weaveje02,longbeach,2004
weberth01,nebraska,2007
weberth01,nebraska,2008
weeksje01,miamifl,2006
weeksje01,miamifl,2007
weeksje01,miamifl,2008
weeksri01,southernu,2001
weeksri01,southernu,2002
weeksri01,southernu,2003
weilaky01,notredame,2006
weilaky01,notredame,2007
weilaky01,notredame,2008
weinhro01,okstate,2007
weinhro01,okstate,2008
welkedu01,arkansas,2007
wellsca01,towson,2003
wellsca01,towson,2004
wellsca01,towson,2005
wellsja02,txtyler,2002
wellsja02,txsjjcn,2003
wellsra01,ilswijc,2001
wellsra01,ilswijc,2002
wheelry01,loyolamary,2007
wheelry01,loyolamary,2008
wheelry01,loyolamary,2009
whelake01,texasam,2003
whelake01,texasam,2004
whelake01,texasam,2005
whislwe01,ucla,2002
whislwe01,ucla,2003
whislwe01,ucla,2004
whiteal01,unc,2007
whiteal01,unc,2008
whiteal01,unc,2009
whitejo03,loyolamary,2001
whitejo03,loyolamary,2002
whitejo03,loyolamary,2003
whitese02,washington,2000
whitese02,washington,2001
whitese02,washington,2002
whitese02,washington,2003
wietema01,gatech,2005
wietema01,gatech,2006
wietema01,gatech,2007
wilkad01,longbeach,2007
wilkad01,longbeach,2008
wilkad01,longbeach,2009
willire03,oksemin,2000
willire03,oksemin,2001
willire03,oklahoma,2002
willire03,oklahoma,2003
wilsoal01,texasam,2009
wilsobo02,flstpet,2002
wilsobo02,flstpet,2003
wilsobr01,lsu,2001
wilsobr01,lsu,2002
wilsocj01,casajco,1999
wilsocj01,casajco,2000
wilsocj01,loyolamary,2001
wilsoju10,fresnost,2006
wilsoju10,fresnost,2007
wilsoju10,fresnost,2008
windsja01,cawvjco,2001
windsja01,cawvjco,2002
windsja01,calstfull,2003
windsja01,calstfull,2004
wolfro01,ilwabas,2002
wongko01,hawaii,2009
wongko01,hawaii,2010
wongko01,hawaii,2011
woodal02,georgia,2010
woodal02,georgia,2011
woodal02,georgia,2012
woodbl01,gatech,2004
woodbl01,gatech,2005
woodbl01,gatech,2006
woodmi01,nflorida,1999
woodmi01,nflorida,2000
woodmi01,nflorida,2001
woodsja01,cabakjc,2001
wootero01,unc,2005
wootero01,unc,2006
wootero01,unc,2007
wootero01,unc,2008
workmbr01,texas,2008
workmbr01,texas,2009
workmbr01,texas,2010
worleva01,longbeach,2006
worleva01,longbeach,2007
worleva01,longbeach,2008
worrema01,flindia,2002
worrema01,arizona,2003
worrema01,flinternat,2004
worthda01,pepperdine,2005
worthda01,pepperdine,2006
worthda01,pepperdine,2007
wrighst01,hawaii,2004
wrighst01,hawaii,2005
wrighst01,hawaii,2006
youngde04,carivcc,2001
youngde04,casbcco,2002
zagurmi01,kshutch,2002
zagurmi01,kshutch,2003
zagurmi01,kansas,2004
zagurmi01,kansas,2005
zavadcl01,silledward,2005
zavadcl01,silledward,2006
zawadla01,sandiegost,2004
zawadla01,sandiegost,2005
zawadla01,sandiegost,2006
zeidjo01,vandy,2006
zeidjo01,vandy,2007
zeidjo01,tulane,2008
zeidjo01,tulane,2009
zimmejo02,wistvnspt,2005
zimmejo02,wistvnspt,2006
zimmejo02,wistvnspt,2007
zimmery01,virginia,2003
zimmery01,virginia,2004
zimmery01,virginia,2005
zobribe01,olivetnaz,2001
zobribe01,olivetnaz,2002
zobribe01,olivetnaz,2003
zobribe01,dallasbapt,2004
zuninmi01,florida,2010
zuninmi01,florida,2011
zuninmi01,florida,2012
